# This MeasurementStore object was saved on 27/07/2014 4:24:05 PM

# _FirstTime.Ticks
635420749726319560
# _PreviousTime.Ticks
635420750453089133
# _Data
# Measure.Distance, Measure.TimeStamp.Ticks, Measure.SensorID, Measure.TimeStage, Curr.TimeReceived (time since last measurement in ms)
-1,635420750077485250,2,-19661366,2
5.232674,635420750077509650,4,-19661366,8
-1,635420750078075820,5,-19661365,53
198.162,635420750078138900,1,-19661365,4
-1,635420750078157140,6,-19661365,7
96.8894,635420750078240880,2,-19661365,4
-1,635420750078696580,3,-19661365,49
158.917,635420750078765680,5,-19661364,3
-1,635420750078819420,4,-19661364,9
212.8747,635420750078967400,6,-19661364,11
6.625788,635420750079073370,1,-19661364,8
6.608799,635420750079180130,2,-19661364,10
-1,635420750079649240,3,-19661364,52
6.014176,635420750079849640,6,-19661363,16
-1,635420750079814830,4,-19661363,4
-1,635420750080079610,5,-19661363,17
-1,635420750080469920,1,-19661363,38
194.7642,635420750080456800,3,-19661363,2
-1,635420750080501830,2,-19661363,1
302.2549,635420750080680020,4,-19661363,20
-1,635420750080978730,5,-19661362,28
-1,635420750081267410,6,-19661362,28
-1,635420750081308820,1,-19661362,3
-1,635420750081446840,2,-19661362,12
5.436544,635420750081509690,4,-19661362,9
232.9219,635420750081526840,3,-19661362,1
295.6461,635420750081846200,5,-19661361,30
248.501,635420750082148350,1,-19661361,28
-1,635420750082148710,6,-19661361,3
-1,635420750082402080,2,-19661361,23
-1,635420750082686610,3,-19661361,32
-1,635420750082819120,4,-19661360,13
152.0024,635420750082931510,6,-19661360,8
-1,635420750082983360,5,-19661360,7
6.37095,635420750083049360,1,-19661360,4
-1,635420750083482560,2,-19661360,44
-1,635420750083648770,3,-19661360,18
5.878263,635420750083849570,6,-19661359,16
-1,635420750083814800,4,-19661359,8
-1,635420750084075390,5,-19661359,15
-1,635420750084313160,1,-19661359,22
47.21299,635420750084409700,3,-19661359,13
-1,635420750084486830,2,-19661359,4
217.6656,635420750084630250,4,-19661359,17
149.2841,635420750084759950,5,-19661358,10
-1,635420750085097320,6,-19661358,33
141.8258,635420750085255450,2,-19661358,14
-1,635420750085367450,1,-19661358,12
5.572458,635420750085509720,4,-19661358,18
-1,635420750085691050,3,-19661358,17
-1,635420750085983850,5,-19661357,27
29.17046,635420750086082140,1,-19661357,8
6.659766,635420750086180170,2,-19661357,10
-1,635420750086267430,6,-19661357,10
-1,635420750086648840,3,-19661357,40
-1,635420750086883940,4,-19661356,21
6.336971,635420750087072800,1,-19661356,15
-1,635420750087075360,5,-19661356,1
-1,635420750087156800,6,-19661356,9
72.08517,635420750087414820,3,-19661356,27
-1,635420750087482640,2,-19661356,2
124.4289,635420750087745870,5,-19661355,28
-1,635420750087809850,4,-19661355,11
212.7728,635420750087967360,6,-19661355,10
-1,635420750088313110,1,-19661355,36
-1,635420750088566400,2,-19661355,21
-1,635420750088653300,3,-19661355,13
277.5186,635420750088665470,4,-19661355,3
5.997188,635420750088849610,6,-19661354,13
-1,635420750089079500,5,-19661354,25
137.9013,635420750089253240,2,-19661354,14
-1,635420750089308730,1,-19661354,5
5.72536,635420750089509550,4,-19661354,24
246.3434,635420750089526700,3,-19661354,0
-1,635420750089978910,5,-19661353,44
139.0056,635420750090083860,1,-19661353,8
6.727723,635420750090180190,2,-19661353,10
-1,635420750090188880,6,-19661353,2
-1,635420750090688080,3,-19661353,51
-1,635420750090819490,4,-19661352,19
6.336971,635420750091072870,1,-19661352,14
-1,635420750091149050,6,-19661352,9
-1,635420750091482690,2,-19661352,31
-1,635420750091649310,3,-19661352,26
171.3021,635420750091942770,6,-19661351,22
-1,635420750091815100,4,-19661351,0
46.27858,635420750092409100,3,-19661351,47
-1,635420750092478510,2,-19661351,3
256.1122,635420750092652820,4,-19661351,20
5.912242,635420750092849650,6,-19661350,18
142.8452,635420750093256080,2,-19661350,38
6.082133,635420750093509690,4,-19661350,33
244.8483,635420750093526830,3,-19661350,0
325.3772,635420750090863660,5,-19661352,9
-1,635420750092079790,5,-19661351,0
-1,635420750092979270,5,-19661350,0
288.6125,635420750093844120,5,-19661349,16
-1,635420750094165680,6,-19661349,32
6.082133,635420750094180170,2,-19661349,0
140.2119,635420750092088860,1,-19661351,48
-1,635420750093315260,1,-19661350,0
-1,635420750094371650,1,-19661349,0
-1,635420750094690410,3,-19661349,6
-1,635420750094819200,4,-19661348,13
-1,635420750094983110,5,-19661348,23
147.823,635420750095089050,1,-19661348,0
-1,635420750095267380,6,-19661348,20
-1,635420750095482560,2,-19661348,18
-1,635420750095648800,3,-19661348,22
-1,635420750095879640,4,-19661347,21
161.975,635420750095937350,6,-19661347,7
-1,635420750095978750,5,-19661347,0
6.387939,635420750096009970,1,-19661347,6
88.02105,635420750096433740,3,-19661347,40
-1,635420750096478510,2,-19661347,1
260.5464,635420750096655930,4,-19661347,21
150.7791,635420750096760790,5,-19661346,8
5.844285,635420750096849560,6,-19661346,8
91.19802,635420750097088840,1,-19661346,22
325.0714,635420750097363420,2,-19661346,34
5.572458,635420750097509620,4,-19661346,13
232.0045,635420750097526790,3,-19661346,0
139.4134,635420750098151410,1,-19661345,58
-1,635420750098150240,5,-19661345,1
-1,635420750098182550,6,-19661345,3
-1,635420750098197040,2,-19661345,0
317.8,635420750098566910,3,-19661345,41
-1,635420750098812680,4,-19661344,23
-1,635420750098979290,5,-19661344,14
-1,635420750099276420,6,-19661344,31
-1,635420750099313050,1,-19661344,0
-1,635420750099574750,2,-19661344,26
-1,635420750099654710,3,-19661344,13
-1,635420750099814930,4,-19661343,14
120.1306,635420750099839420,5,-19661343,1
134.0278,635420750099935940,6,-19661343,9
-1,635420750100371790,1,-19661343,41
-1,635420750100487210,2,-19661343,12
-1,635420750100649100,3,-19661343,18
270.3831,635420750100661330,4,-19661343,2
6.031166,635420750100849630,6,-19661342,15
-1,635420750101079500,5,-19661342,22
137.8164,635420750101083220,1,-19661342,0
329.9473,635420750101368820,2,-19661342,28
5.623425,635420750101509650,4,-19661342,16
-1,635420750101692540,3,-19661342,17
6.778691,635420750102010230,1,-19661341,29
-1,635420750102075350,5,-19661341,6
-1,635420750102159240,6,-19661341,21
81.51418,635420750102224570,2,-19661341,0
307.1477,635420750102522940,3,-19661341,27
-1,635420750102812810,4,-19661340,29
166.766,635420750102866920,5,-19661340,5
137.6975,635420750103150310,1,-19661340,23
-1,635420750103149020,6,-19661340,3
-1,635420750103401520,2,-19661340,23
-1,635420750103687350,3,-19661340,32
-1,635420750103814810,4,-19661339,14
140.6876,635420750103924810,6,-19661339,7
-1,635420750103983730,5,-19661339,7
-1,635420750104336370,1,-19661339,32
-1,635420750104491580,2,-19661339,16
-1,635420750104649200,3,-19661339,18
270.536,635420750104661320,4,-19661339,1
5.810307,635420750104849640,6,-19661338,16
-1,635420750105075320,5,-19661338,22
-1,635420750105308750,1,-19661338,20
56.67597,635420750105415020,3,-19661338,14
5.555468,635420750105509680,4,-19661338,9
-1,635420750105563760,2,-19661338,2
18.90898,635420750106077500,1,-19661337,50
-1,635420750106079570,5,-19661337,3
-1,635420750106102500,6,-19661337,1
325.1563,635420750106363500,2,-19661337,23
-1,635420750106696080,3,-19661337,37
-1,635420750106819030,4,-19661336,11
326.6513,635420750106864390,5,-19661336,3
6.353961,635420750107072850,1,-19661336,17
-1,635420750107095880,6,-19661336,4
6.659766,635420750107180160,2,-19661336,9
-1,635420750107648860,3,-19661336,49
-1,635420750107923220,4,-19661335,27
-1,635420750108035750,5,-19661335,7
-1,635420750108159220,6,-19661335,13
-1,635420750108312980,1,-19661335,15
130.613,635420750108463010,3,-19661335,17
-1,635420750108573790,2,-19661335,7
301.949,635420750108679790,4,-19661335,13
-1,635420750109075190,5,-19661334,40
-1,635420750109156750,6,-19661334,6
-1,635420750109373330,1,-19661334,20
-1,635420750109441780,2,-19661334,6
5.623425,635420750109509630,4,-19661334,16
239.6157,635420750109526830,3,-19661334,0
253.6657,635420750109821920,5,-19661333,23
140.9934,635420750109925070,6,-19661333,9
40.80806,635420750110089120,1,-19661333,14
-1,635420750110483010,2,-19661333,39
-1,635420750110689300,3,-19661333,25
-1,635420750110819050,4,-19661332,13
6.031166,635420750110849640,6,-19661332,2
6.421918,635420750111010010,1,-19661332,13
-1,635420750111079560,5,-19661332,9
-1,635420750111482630,2,-19661332,39
-1,635420750111648760,3,-19661332,19
-1,635420750111879720,4,-19661331,23
-1,635420750111978740,5,-19661331,7
-1,635420750112096850,6,-19661331,11
-1,635420750112313110,1,-19661331,18
62.01058,635420750112418360,3,-19661331,17
-1,635420750112485720,2,-19661331,0
263.9952,635420750112657480,4,-19661331,22
219.7213,635420750112851310,5,-19661330,16
-1,635420750113152830,6,-19661330,30
118.0919,635420750113241500,2,-19661330,6
-1,635420750113308780,1,-19661330,6
5.929231,635420750113509610,4,-19661330,23
249.4014,635420750113526830,3,-19661330,2
144.8499,635420750114087260,1,-19661329,51
-1,635420750114079750,5,-19661329,2
-1,635420750114156720,6,-19661329,6
6.302993,635420750114180120,2,-19661329,0
-1,635420750114686720,3,-19661329,54
-1,635420750114819030,4,-19661328,12
154.194,635420750114932780,6,-19661328,10
-1,635420750115026680,5,-19661328,15
-1,635420750115078270,1,-19661328,6
-1,635420750115487630,2,-19661328,31
-1,635420750115649200,3,-19661328,19
5.895252,635420750115849660,6,-19661327,17
234.332,635420750115864590,5,-19661327,1
-1,635420750115879790,4,-19661327,6
-1,635420750116331200,1,-19661327,39
222.7964,635420750116633150,4,-19661327,34
-1,635420750116692990,3,-19661327,8
-1,635420750117079500,5,-19661326,33
-1,635420750117161420,6,-19661326,7
-1,635420750117372490,1,-19661326,19
5.997188,635420750117509660,4,-19661326,18
-1,635420750117648910,3,-19661326,15
-1,635420750117978890,5,-19661325,29
174.9038,635420750118105060,1,-19661325,9
-1,635420750118276310,6,-19661325,20
116.9367,635420750118450630,3,-19661325,18
-1,635420750118812780,4,-19661324,36
146.1241,635420750118854760,5,-19661324,1
159.5966,635420750118935980,6,-19661324,8
6.37095,635420750119072870,1,-19661324,12
-1,635420750116485080,2,-19661327,17
154.8566,635420750117263190,2,-19661326,0
6.353961,635420750118180230,2,-19661325,0
-1,635420750119483470,2,-19661324,22
-1,635420750119687410,3,-19661324,24
-1,635420750119814910,4,-19661323,14
6.031166,635420750119849570,6,-19661323,1
-1,635420750120079620,5,-19661323,20
-1,635420750120313020,1,-19661323,22
-1,635420750120563800,2,-19661323,26
-1,635420750120652170,3,-19661323,11
276.0235,635420750120664630,4,-19661323,0
-1,635420750121075770,5,-19661322,39
-1,635420750121159280,6,-19661322,8
-1,635420750121371860,1,-19661322,19
54.97705,635420750121414020,3,-19661322,9
-1,635420750121486760,2,-19661322,2
5.997188,635420750121509650,4,-19661322,6
162.1959,635420750121864400,5,-19661321,33
145.8013,635420750122091520,1,-19661321,20
-1,635420750122148660,6,-19661321,7
325.1393,635420750122363480,2,-19661321,20
-1,635420750122692630,3,-19661321,42
-1,635420750122819130,4,-19661320,7
169.6542,635420750122941830,6,-19661320,10
-1,635420750123078320,1,-19661320,11
-1,635420750123079840,5,-19661320,0
6.642777,635420750123180080,2,-19661320,8
-1,635420750123648830,3,-19661320,52
5.878263,635420750123849670,6,-19661319,17
-1,635420750123879660,4,-19661319,4
-1,635420750123981320,5,-19661319,7
-1,635420750124375810,1,-19661319,39
-1,635420750124489430,2,-19661319,9
169.5692,635420750124481740,3,-19661319,5
302,635420750124679820,4,-19661319,19
146.8716,635420750124855390,5,-19661318,15
-1,635420750125152810,6,-19661318,29
-1,635420750125321570,1,-19661318,14
-1,635420750125402240,2,-19661318,7
69.18002,635420750125386910,3,-19661318,3
5.94622,635420750125509650,4,-19661318,12
-1,635420750125983790,5,-19661317,47
196.2422,635420750126147460,1,-19661317,12
-1,635420750126156780,6,-19661317,2
-1,635420750126446270,2,-19661317,27
-1,635420750126696420,3,-19661317,31
-1,635420750126819010,4,-19661316,9
150.5923,635420750126930680,6,-19661316,9
6.167079,635420750127009950,1,-19661316,6
-1,635420750126978760,5,-19661316,0
-1,635420750127482810,2,-19661316,46
-1,635420750127687350,3,-19661316,25
-1,635420750127847470,4,-19661315,14
-1,635420750127982600,6,-19661315,11
-1,635420750128313040,1,-19661315,32
-1,635420750128566260,2,-19661315,25
-1,635420750128649350,3,-19661315,15
270.638,635420750128661370,4,-19661315,5
-1,635420750129079410,5,-19661314,33
-1,635420750129161390,6,-19661314,7
138.0542,635420750129253280,2,-19661314,8
-1,635420750129371660,1,-19661314,11
50.44094,635420750129411510,3,-19661314,7
5.94622,635420750129509690,4,-19661314,10
128.1326,635420750130077500,1,-19661313,51
-1,635420750130075800,5,-19661313,1
-1,635420750130155050,6,-19661313,7
6.710734,635420750130180130,2,-19661313,2
-1,635420750130698090,3,-19661313,55
-1,635420750130818930,4,-19661312,13
152.7329,635420750130858670,5,-19661312,1
152.597,635420750130932000,6,-19661312,6
6.336971,635420750131072840,1,-19661312,13
-1,635420750131483070,2,-19661312,40
-1,635420750131648800,3,-19661312,20
6.014176,635420750131849620,6,-19661311,19
-1,635420750131879710,4,-19661311,3
-1,635420750132079550,5,-19661311,17
75.85677,635420750132216600,2,-19661311,12
-1,635420750132476590,1,-19661311,26
138.7508,635420750132464400,3,-19661311,3
217.1899,635420750132629900,4,-19661311,22
-1,635420750133076280,5,-19661310,35
-1,635420750133159330,6,-19661310,9
-1,635420750133330020,1,-19661310,15
-1,635420750133489240,2,-19661310,15
6.031166,635420750133509620,4,-19661310,4
-1,635420750133692900,3,-19661310,19
143.117,635420750133853080,5,-19661309,12
-1,635420750134148590,6,-19661309,30
-1,635420750134257150,1,-19661309,9
-1,635420750134478690,2,-19661309,22
-1,635420750134648700,3,-19661309,22
-1,635420750134880070,4,-19661308,20
132.4308,635420750134920420,6,-19661308,3
-1,635420750135078420,1,-19661308,14
-1,635420750135079570,5,-19661308,1
325.0034,635420750135363460,2,-19661308,26
106.2335,635420750135444420,3,-19661308,11
-1,635420750135808480,4,-19661307,37
5.912242,635420750135849620,6,-19661307,1
-1,635420750135978770,5,-19661307,12
6.880626,635420750136180180,2,-19661307,17
-1,635420750136376080,1,-19661307,20
-1,635420750136653150,3,-19661307,30
277.3657,635420750136665330,4,-19661307,2
-1,635420750137273870,6,-19661306,59
-1,635420750137371830,1,-19661306,7
-1,635420750137489460,2,-19661306,18
5.963209,635420750137509650,4,-19661306,1
247.1929,635420750137527210,3,-19661306,0
-1,635420750138022510,5,-19661305,50
-1,635420750138156830,6,-19661305,7
247.1249,635420750138525330,3,-19661305,40
-1,635420750138812860,4,-19661304,28
138.479,635420750138923560,6,-19661304,8
-1,635420750138979350,5,-19661304,6
242.6567,635420750138144940,1,-19661305,47
-1,635420750138400930,2,-19661305,0
-1,635420750139654250,3,-19661304,23
45.49707,635420750139795520,5,-19661303,9
-1,635420750139814950,4,-19661303,4
5.861274,635420750139849570,6,-19661303,1
-1,635420750139401010,2,-19661304,8
5.94622,635420750139058540,1,-19661304,5
-1,635420750140482810,2,-19661303,47
118.4487,635420750140088280,1,-19661303,6
231.7836,635420750140638480,4,-19661303,14
-1,635420750140690580,3,-19661303,4
-1,635420750141079430,5,-19661302,39
139.1246,635420750141088150,1,-19661302,5
-1,635420750141159300,6,-19661302,0
130.6809,635420750141418940,3,-19661302,28
-1,635420750141482620,2,-19661302,3
5.912242,635420750141509600,4,-19661302,28
-1,635420750142075590,5,-19661301,31
-1,635420750142158320,6,-19661301,8
-1,635420750142313120,1,-19661301,12
-1,635420750142566230,2,-19661301,26
-1,635420750142692380,3,-19661301,16
-1,635420750142818930,4,-19661300,12
158.832,635420750142862520,5,-19661300,2
131.7343,635420750142919660,6,-19661300,5
116.0532,635420750143246300,2,-19661300,32
-1,635420750143308890,1,-19661300,5
-1,635420750143648790,3,-19661300,38
6.031166,635420750143849670,6,-19661299,17
-1,635420750143814840,4,-19661299,3
-1,635420750143983860,5,-19661299,8
4.043429,635420750144067320,1,-19661299,5
6.353961,635420750144179860,2,-19661299,13
118.1939,635420750144451440,3,-19661299,29
302.1189,635420750144679870,4,-19661299,22
-1,635420750144978710,5,-19661298,27
-1,635420750145078220,1,-19661298,8
-1,635420750145267360,6,-19661298,19
-1,635420750145400920,2,-19661298,22
6.048155,635420750145509640,4,-19661298,6
249.4354,635420750145526790,3,-19661298,1
174.8019,635420750145775000,5,-19661297,22
-1,635420750146148650,6,-19661297,37
-1,635420750146312960,1,-19661297,16
-1,635420750146401270,2,-19661297,6
-1,635420750146686630,3,-19661297,32
-1,635420750146819650,4,-19661296,15
139.8721,635420750146924340,6,-19661296,6
-1,635420750147073610,5,-19661296,15
-1,635420750147310080,1,-19661296,20
-1,635420750147564970,2,-19661296,27
-1,635420750147649180,3,-19661296,10
5.861274,635420750147849660,6,-19661295,19
-1,635420750147920720,4,-19661295,8
-1,635420750147978740,5,-19661295,2
42.6259,635420750148089940,1,-19661295,10
28.13412,635420750148398410,3,-19661295,34
-1,635420750148478950,2,-19661295,4
253.0711,635420750148651010,4,-19661295,20
158.1185,635420750148765160,5,-19661294,9
4.943857,635420750149019210,1,-19661294,23
-1,635420750149152690,6,-19661294,14
157.337,635420750149264720,2,-19661294,12
6.082133,635420750149509720,4,-19661294,25
-1,635420750149687210,3,-19661294,17
-1,635420750149984320,5,-19661293,27
-1,635420750150156870,6,-19661293,17
6.914605,635420750150180170,2,-19661293,1
-1,635420750150469990,1,-19661293,29
-1,635420750150649170,3,-19661293,22
-1,635420750150880070,4,-19661292,24
155.0774,635420750150933240,6,-19661292,1
-1,635420750151075340,5,-19661292,13
-1,635420750151316030,1,-19661292,23
82.63546,635420750151430400,3,-19661292,15
-1,635420750151572670,2,-19661292,9
-1,635420750151808970,4,-19661291,27
6.031166,635420750151849640,6,-19661291,1
-1,635420750152079790,5,-19661291,24
164.8972,635420750152138890,1,-19661291,2
67.634,635420750152386020,3,-19661291,29
-1,635420750152478820,2,-19661291,4
258.6096,635420750152654740,4,-19661291,21
6.353961,635420750153010030,1,-19661290,32
-1,635420750153039330,5,-19661290,3
-1,635420750153161060,6,-19661290,12
